total lines: 169
1) line size: 6
  71) x: 177  y: 41
  72) x: 175  y: 41
  73) x: 173  y: 41
  74) x: 171  y: 41
  75) x: 169  y: 41
  76) x: 168  y: 41
  77) x: 167  y: 42
  78) x: 166  y: 44
  79) x: 166  y: 43
63) line size: 4
  1) x: 66  y: 180
  2) x: 68  y: 180
  3) x: 70  y: 180
  4) x: 72  y: 180
64) line size: 11
  1) x: 56  y: 224
  2) x: 56  y: 226
  3) x: 56  y: 228
  4) x: 57  y: 230
  5) x: 58  y: 231
  6) x: 59  y: 232
  7) x: 61  y: 232
  8) x: 63  y: 232
  9) x: 65  y: 232
  10) x: 66  y: 231
  11) x: 66  y: 230
65) line size: 7
  1) x: 60  y: 222
  2) x: 60  y: 224
  3) x: 60  y: 226
  4) x: 60  y: 227
  5) x: 60  y: 228
  6) x: 60  y: 229
  7) x: 61  y: 229
66) line size: 12
  1) x: 60  y: 220
  2) x: 62  y: 218
  3) x: 62  y: 217
  4) x: 62  y: 216
  5) x: 62  y: 215
  6) x: 62  y: 214
  7) x: 62  y: 213
  8) x: 62  y: 212
  9) x: 63  y: 210
  10) x: 64  y: 208
  11) x: 64  y: 207
  12) x: 63  y: 207
67) line size: 16
  1) x: 31  y: 171
  2) x: 32  y: 173
  3) x: 34  y: 175
  4) x: 34  y: 177
  5) x: 35  y: 179
  6) x: 37  y: 181
  7) x: 39  y: 183
  8) x: 40  y: 183
  9) x: 42  y: 185
  10) x: 44  y: 186
  11) x: 46  y: 187
  12) x: 48  y: 187
  13) x: 50  y: 187
  14) x: 52  y: 186
  15) x: 54  y: 185
  16) x: 56  y: 184
68) line size: 57
  1) x: 20  y: 160
  2) x: 21  y: 161
  3) x: 23  y: 163
  4) x: 25  y: 165
  5) x: 27  y: 165
  6) x: 27  y: 166
  7) x: 27  y: 167
  8) x: 27  y: 169
  9) x: 28  y: 171
  10) x: 29  y: 173
  11) x: 30  y: 175
  12) x: 31  y: 177
  13) x: 32  y: 179
  14) x: 33  y: 181
  15) x: 35  y: 183
  16) x: 37  y: 185
  17) x: 39  y: 187
  18) x: 41  y: 188
  19) x: 43  y: 189
  20) x: 45  y: 190
  21) x: 47  y: 190
  22) x: 49  y: 190
  23) x: 51  y: 190
  24) x: 53  y: 190
  25) x: 55  y: 188
  26) x: 54  y: 189
  27) x: 53  y: 189
  28) x: 52  y: 190
  29) x: 50  y: 190
  30) x: 48  y: 190
  31) x: 46  y: 190
  32) x: 44  y: 190
  33) x: 44  y: 189
  34) x: 42  y: 189
  35) x: 42  y: 188
  36) x: 40  y: 187
  37) x: 39  y: 186
  38) x: 38  y: 186
  39) x: 38  y: 185
  40) x: 37  y: 184
  41) x: 36  y: 184
  42) x: 36  y: 183
  43) x: 35  y: 182
  44) x: 34  y: 182
  45) x: 33  y: 182
  46) x: 32  y: 181
  47) x: 32  y: 180
  48) x: 31  y: 179
  49) x: 31  y: 178
  50) x: 30  y: 176
  51) x: 29  y: 175
  52) x: 29  y: 174
  53) x: 28  y: 173
  54) x: 28  y: 172
  55) x: 27  y: 171
  56) x: 27  y: 170
  57) x: 27  y: 168
69) line size: 24
  1) x: 94  y: 195
  2) x: 95  y: 195
  3) x: 96  y: 195
  4) x: 97  y: 195
  5) x: 97  y: 194
  6) x: 97  y: 193
  7) x: 97  y: 192
  8) x: 98  y: 190
  9) x: 98  y: 189
  10) x: 98  y: 188
  11) x: 98  y: 187
  12) x: 97  y: 187
  13) x: 97  y: 186
  14) x: 97  y: 185
  15) x: 98  y: 183
  16) x: 98  y: 182
  17) x: 98  y: 180
  18) x: 98  y: 179
  19) x: 98  y: 178
  20) x: 98  y: 177
  21) x: 99  y: 175
  22) x: 99  y: 174
  23) x: 98  y: 176
  24) x: 98  y: 175
70) line size: 5
  1) x: 103  y: 240
  2) x: 104  y: 239
  3) x: 105  y: 237
  4) x: 104  y: 238
  5) x: 104  y: 237
71) line size: 56
  1) x: 92  y: 215
  2) x: 92  y: 217
  3) x: 93  y: 219
  4) x: 93  y: 221
  5) x: 94  y: 223
  6) x: 94  y: 222
  7) x: 93  y: 224
  8) x: 93  y: 226
  9) x: 93  y: 228
  10) x: 94  y: 230
  11) x: 95  y: 232
  12) x: 97  y: 234
  13) x: 99  y: 234
  14) x: 101  y: 234
  15) x: 103  y: 234
  16) x: 105  y: 234
  17) x: 107  y: 234
  18) x: 109  y: 234
  19) x: 111  y: 233
  20) x: 113  y: 233
  21) x: 115  y: 234
  22) x: 117  y: 234
  23) x: 119  y: 233
  24) x: 121  y: 232
  25) x: 123  y: 232
  26) x: 125  y: 232
  27) x: 126  y: 231
  28) x: 127  y: 231
  29) x: 127  y: 230
  30) x: 127  y: 229
  31) x: 127  y: 228
  32) x: 128  y: 226
  33) x: 128  y: 225
  34) x: 128  y: 224
  35) x: 128  y: 223
  36) x: 128  y: 222
  37) x: 128  y: 221
  38) x: 127  y: 220
  39) x: 127  y: 219
  40) x: 127  y: 218
  41) x: 127  y: 217
  42) x: 126  y: 217
  43) x: 126  y: 216
  44) x: 126  y: 215
  45) x: 126  y: 214
  46) x: 126  y: 213
  47) x: 126  y: 212
  48) x: 126  y: 211
  49) x: 125  y: 210
  50) x: 125  y: 209
  51) x: 124  y: 208
  52) x: 124  y: 207
  53) x: 123  y: 207
  54) x: 123  y: 206
  55) x: 123  y: 205
  56) x: 122  y: 205
72) line size: 13
  1) x: 67  y: 233
  2) x: 69  y: 234
  3) x: 71  y: 234
  4) x: 73  y: 234
  5) x: 75  y: 234
  6) x: 77  y: 234
  7) x: 79  y: 234
  8) x: 81  y: 234
  9) x: 83  y: 234
  10) x: 85  y: 234
  11) x: 87  y: 233
  12) x: 87  y: 232
  13) x: 88  y: 230
73) line size: 16
  1) x: 90  y: 198
  2) x: 92  y: 198
  3) x: 94  y: 198
  4) x: 96  y: 198
  5) x: 98  y: 198
  6) x: 100  y: 200
  7) x: 102  y: 200
  8) x: 104  y: 200
  9) x: 106  y: 201
  10) x: 108  y: 201
  11) x: 110  y: 201
  12) x: 112  y: 201
  13) x: 114  y: 201
  14) x: 116  y: 201
  15) x: 118  y: 201
  16) x: 120  y: 201
74) line size: 7
  1) x: 36  y: 41
  2) x: 37  y: 41
  3) x: 39  y: 41
  4) x: 41  y: 41
  5) x: 42  y: 41
  6) x: 40  y: 41
  7) x: 38  y: 41
75) line size: 8
  1) x: 26  y: 41
  2) x: 28  y: 41
  3) x: 30  y: 41
  4) x: 31  y: 42
  5) x: 33  y: 44
  6) x: 33  y: 46
  7) x: 32  y: 44
  8) x: 32  y: 42
76) line size: 7
  1) x: 77  y: 170
  2) x: 78  y: 170
  3) x: 78  y: 171
  4) x: 78  y: 172
  5) x: 78  y: 173
  6) x: 78  y: 174
  7) x: 77  y: 174
77) line size: 12
  1) x: 81  y: 146
  2) x: 83  y: 146
  3) x: 85  y: 146
  4) x: 87  y: 146
  5) x: 89  y: 146
  6) x: 91  y: 146
  7) x: 93  y: 146
  8) x: 95  y: 146
  9) x: 97  y: 146
  10) x: 99  y: 146
  11) x: 101  y: 146
  12) x: 103  y: 146
78) line size: 4
  1) x: 67  y: 239
  2) x: 69  y: 237
  3) x: 70  y: 237
  4) x: 72  y: 238
79) line size: 11
  1) x: 97  y: 128
  2) x: 98  y: 130
  3) x: 98  y: 132
  4) x: 99  y: 134
  5) x: 100  y: 136
  6) x: 102  y: 138
  7) x: 103  y: 140
  8) x: 104  y: 141
  9) x: 105  y: 141
  10) x: 107  y: 141
  11) x: 106  y: 141
80) line size: 15
  1) x: 56  y: 191
  2) x: 56  y: 193
  3) x: 56  y: 195
  4) x: 56  y: 197
  5) x: 57  y: 199
  6) x: 59  y: 201
  7) x: 61  y: 202
  8) x: 63  y: 202
  9) x: 65  y: 203
  10) x: 67  y: 203
  11) x: 69  y: 203
  12) x: 71  y: 203
  13) x: 73  y: 203
  14) x: 75  y: 203
  15) x: 77  y: 202
81) line size: 64
  1) x: 67  y: 146
  2) x: 69  y: 147
  3) x: 71  y: 149
  4) x: 73  y: 151
  5) x: 75  y: 153
  6) x: 77  y: 153
  7) x: 79  y: 155
  8) x: 81  y: 155
  9) x: 83  y: 156
  10) x: 85  y: 157
  11) x: 87  y: 157
  12) x: 89  y: 157
  13) x: 91  y: 157
  14) x: 93  y: 157
  15) x: 95  y: 157
  16) x: 97  y: 157
  17) x: 99  y: 157
  18) x: 101  y: 156
  19) x: 103  y: 155
  20) x: 105  y: 154
  21) x: 107  y: 153
  22) x: 109  y: 152
  23) x: 110  y: 150
  24) x: 112  y: 148
  25) x: 114  y: 147
  26) x: 114  y: 146
  27) x: 113  y: 147
  28) x: 112  y: 147
  29) x: 111  y: 149
  30) x: 111  y: 148
  31) x: 110  y: 149
  32) x: 109  y: 151
  33) x: 108  y: 152
  34) x: 107  y: 152
  35) x: 106  y: 154
  36) x: 106  y: 153
  37) x: 104  y: 155
  38) x: 102  y: 156
  39) x: 100  y: 157
  40) x: 98  y: 157
  41) x: 96  y: 157
  42) x: 94  y: 157
  43) x: 92  y: 157
  44) x: 90  y: 157
  45) x: 88  y: 157
  46) x: 86  y: 157
  47) x: 84  y: 157
  48) x: 82  y: 156
  49) x: 82  y: 155
  50) x: 80  y: 155
  51) x: 79  y: 154
  52) x: 78  y: 154
  53) x: 76  y: 153
  54) x: 75  y: 152
  55) x: 74  y: 152
  56) x: 74  y: 151
  57) x: 73  y: 150
  58) x: 72  y: 150
  59) x: 71  y: 150
  60) x: 71  y: 148
  61) x: 70  y: 148
  62) x: 70  y: 147
  63) x: 68  y: 147
  64) x: 68  y: 146
82) line size: 5
  1) x: 135  y: 48
  2) x: 137  y: 48
  3) x: 139  y: 48
  4) x: 140  y: 48
  5) x: 140  y: 49
83) line size: 28
  1) x: 84  y: 46
  2) x: 84  y: 48
  3) x: 84  y: 50
  4) x: 84  y: 52
  5) x: 84  y: 54
  6) x: 85  y: 56
  7) x: 85  y: 57
  8) x: 85  y: 58
  9) x: 86  y: 59
  10) x: 88  y: 59
  11) x: 90  y: 58
  12) x: 91  y: 57
  13) x: 92  y: 56
  14) x: 94  y: 57
  15) x: 96  y: 58
  16) x: 98  y: 59
  17) x: 100  y: 59
  18) x: 102  y: 59
  19) x: 103  y: 58
  20) x: 104  y: 58
  21) x: 104  y: 57
  22) x: 104  y: 56
  23) x: 103  y: 55
  24) x: 102  y: 55
  25) x: 101  y: 55
  26) x: 100  y: 55
  27) x: 99  y: 55
  28) x: 99  y: 54
84) line size: 12
  1) x: 117  y: 243
  2) x: 119  y: 242
  3) x: 121  y: 241
  4) x: 123  y: 240
  5) x: 125  y: 239
  6) x: 127  y: 238
  7) x: 129  y: 238
  8) x: 131  y: 239
  9) x: 133  y: 240
  10) x: 135  y: 241
  11) x: 136  y: 241
  12) x: 135  y: 240
85) line size: 5
  1) x: 84  y: 47
  2) x: 84  y: 49
  3) x: 84  y: 51
  4) x: 84  y: 53
  5) x: 85  y: 55
86) line size: 22
  1) x: 59  y: 185
  2) x: 60  y: 184
  3) x: 62  y: 182
  4) x: 64  y: 181
  5) x: 65  y: 181
  6) x: 67  y: 180
  7) x: 69  y: 180
  8) x: 71  y: 180
  9) x: 73  y: 180
  10) x: 73  y: 181
  11) x: 74  y: 181
  12) x: 74  y: 183
  13) x: 74  y: 185
  14) x: 74  y: 187
  15) x: 74  y: 189
  16) x: 76  y: 191
  17) x: 76  y: 193
  18) x: 76  y: 195
  19) x: 77  y: 197
  20) x: 77  y: 198
  21) x: 77  y: 196
  22) x: 76  y: 198
87) line size: 19
  1) x: 53  y: 248
  2) x: 55  y: 248
  3) x: 57  y: 248
  4) x: 59  y: 248
  5) x: 61  y: 248
  6) x: 63  y: 248
  7) x: 65  y: 248
  8) x: 67  y: 248
  9) x: 69  y: 248
  10) x: 71  y: 248
  11) x: 70  y: 248
  12) x: 68  y: 248
  13) x: 66  y: 248
  14) x: 64  y: 248
  15) x: 62  y: 248
  16) x: 60  y: 248
  17) x: 58  y: 248
  18) x: 56  y: 248
  19) x: 54  y: 248
88) line size: 13
  1) x: 45  y: 166
  2) x: 47  y: 165
  3) x: 49  y: 163
  4) x: 51  y: 161
  5) x: 52  y: 159
  6) x: 51  y: 160
  7) x: 51  y: 159
  8) x: 50  y: 161
  9) x: 50  y: 162
  10) x: 49  y: 162
  11) x: 48  y: 164
  12) x: 46  y: 166
  13) x: 45  y: 167
89) line size: 43
  1) x: 128  y: 187
  2) x: 130  y: 188
  3) x: 132  y: 188
  4) x: 134  y: 188
  5) x: 136  y: 188
  6) x: 138  y: 188
  7) x: 140  y: 186
  8) x: 142  y: 186
  9) x: 144  y: 184
  10) x: 146  y: 182
  11) x: 148  y: 180
  12) x: 150  y: 178
  13) x: 151  y: 177
  14) x: 151  y: 176
  15) x: 152  y: 174
  16) x: 153  y: 173
  17) x: 153  y: 172
  18) x: 154  y: 170
  19) x: 154  y: 169
  20) x: 153  y: 171
  21) x: 152  y: 173
  22) x: 151  y: 175
  23) x: 150  y: 177
  24) x: 149  y: 179
  25) x: 149  y: 178
  26) x: 148  y: 179
  27) x: 147  y: 181
  28) x: 147  y: 180
  29) x: 146  y: 181
  30) x: 145  y: 183
  31) x: 145  y: 182
  32) x: 144  y: 183
  33) x: 143  y: 185
  34) x: 143  y: 184
  35) x: 142  y: 185
  36) x: 141  y: 186
  37) x: 139  y: 187
  38) x: 138  y: 187
  39) x: 137  y: 188
  40) x: 135  y: 188
  41) x: 133  y: 188
  42) x: 131  y: 188
  43) x: 129  y: 187
90) line size: 7
  1) x: 30  y: 51
  2) x: 32  y: 53
  3) x: 33  y: 55
  4) x: 35  y: 57
  5) x: 36  y: 58
  6) x: 38  y: 59
  7) x: 40  y: 59
91) line size: 10
  1) x: 52  y: 242
  2) x: 53  y: 241
  3) x: 55  y: 239
  4) x: 57  y: 238
  5) x: 59  y: 238
  6) x: 61  y: 238
  7) x: 63  y: 239
  8) x: 65  y: 240
  9) x: 65  y: 239
  10) x: 63  y: 238
92) line size: 7
  1) x: 71  y: 231
  2) x: 73  y: 231
  3) x: 75  y: 231
  4) x: 77  y: 231
  5) x: 79  y: 231
  6) x: 81  y: 231
  7) x: 83  y: 231
93) line size: 19
  1) x: 149  y: 42
  2) x: 151  y: 41
  3) x: 153  y: 41
  4) x: 155  y: 41
  5) x: 156  y: 41
  6) x: 156  y: 42
  7) x: 156  y: 44
  8) x: 156  y: 46
  9) x: 156  y: 48
  10) x: 156  y: 50
  11) x: 157  y: 51
  12) x: 157  y: 52
  13) x: 159  y: 52
  14) x: 161  y: 53
  15) x: 163  y: 53
  16) x: 163  y: 54
  17) x: 163  y: 55
  18) x: 163  y: 56
  19) x: 163  y: 57
94) line size: 5
  1) x: 60  y: 153
  2) x: 62  y: 155
  3) x: 64  y: 157
  4) x: 63  y: 156
  5) x: 61  y: 154
95) line size: 30
  1) x: 107  y: 41
  2) x: 109  y: 41
  3) x: 111  y: 41
  4) x: 113  y: 41
  5) x: 115  y: 41
  6) x: 117  y: 41
  7) x: 119  y: 41
  8) x: 121  y: 41
  9) x: 123  y: 41
  10) x: 125  y: 41
  11) x: 125  y: 42
  12) x: 125  y: 44
  13) x: 125  y: 46
  14) x: 125  y: 47
  15) x: 125  y: 48
  16) x: 124  y: 49
  17) x: 124  y: 48
  18) x: 123  y: 49
  19) x: 122  y: 49
  20) x: 121  y: 49
  21) x: 121  y: 50
  22) x: 120  y: 51
  23) x: 120  y: 53
  24) x: 120  y: 55
  25) x: 120  y: 57
  26) x: 120  y: 58
  27) x: 120  y: 56
  28) x: 120  y: 54
  29) x: 120  y: 52
  30) x: 120  y: 50
96) line size: 5
  1) x: 64  y: 177
  2) x: 66  y: 177
  3) x: 68  y: 176
  4) x: 70  y: 176
  5) x: 71  y: 176
97) line size: 10
  1) x: 93  y: 211
  2) x: 95  y: 213
  3) x: 95  y: 214
  4) x: 95  y: 216
  5) x: 96  y: 218
  6) x: 97  y: 220
  7) x: 97  y: 222
  8) x: 97  y: 224
  9) x: 97  y: 226
  10) x: 97  y: 228
98) line size: 27
  1) x: 84  y: 45
  2) x: 85  y: 44
  3) x: 85  y: 43
  4) x: 85  y: 42
  5) x: 85  y: 41
  6) x: 87  y: 41
  7) x: 89  y: 41
  8) x: 91  y: 41
  9) x: 93  y: 41
  10) x: 95  y: 41
  11) x: 97  y: 41
  12) x: 99  y: 41
  13) x: 101  y: 41
  14) x: 103  y: 42
  15) x: 103  y: 44
  16) x: 103  y: 46
  17) x: 103  y: 48
  18) x: 104  y: 50
  19) x: 104  y: 51
  20) x: 104  y: 49
  21) x: 103  y: 51
  22) x: 103  y: 52
  23) x: 102  y: 52
  24) x: 101  y: 52
  25) x: 100  y: 52
  26) x: 99  y: 52
  27) x: 99  y: 53
99) line size: 29
  1) x: 85  y: 174
  2) x: 86  y: 174
  3) x: 88  y: 174
  4) x: 90  y: 174
  5) x: 92  y: 174
  6) x: 94  y: 176
  7) x: 94  y: 178
  8) x: 94  y: 180
  9) x: 94  y: 182
  10) x: 94  y: 184
  11) x: 94  y: 186
  12) x: 94  y: 188
  13) x: 94  y: 190
  14) x: 94  y: 192
  15) x: 94  y: 193
  16) x: 94  y: 191
  17) x: 94  y: 189
  18) x: 94  y: 187
  19) x: 94  y: 185
  20) x: 94  y: 183
  21) x: 94  y: 181
  22) x: 94  y: 179
  23) x: 94  y: 177
  24) x: 94  y: 175
  25) x: 93  y: 175
  26) x: 93  y: 174
  27) x: 91  y: 174
  28) x: 89  y: 174
  29) x: 87  y: 174
100) line size: 8
  1) x: 74  y: 182
  2) x: 74  y: 184
  3) x: 74  y: 186
  4) x: 74  y: 188
  5) x: 75  y: 190
  6) x: 75  y: 191
  7) x: 76  y: 192
  8) x: 76  y: 194
101) line size: 7
  1) x: 24  y: 44
  2) x: 24  y: 46
  3) x: 24  y: 48
  4) x: 24  y: 50
  5) x: 24  y: 52
  6) x: 24  y: 54
  7) x: 24  y: 56
102) line size: 9
  1) x: 67  y: 223
  2) x: 68  y: 222
  3) x: 68  y: 221
  4) x: 69  y: 219
  5) x: 69  y: 218
  6) x: 69  y: 217
  7) x: 69  y: 216
  8) x: 69  y: 215
  9) x: 69  y: 214
103) line size: 14
  1) x: 123  y: 200
  2) x: 125  y: 198
  3) x: 125  y: 197
  4) x: 126  y: 195
  5) x: 126  y: 194
  6) x: 126  y: 193
  7) x: 126  y: 192
  8) x: 126  y: 191
  9) x: 126  y: 190
  10) x: 126  y: 189
  11) x: 126  y: 188
  12) x: 126  y: 187
  13) x: 127  y: 187
  14) x: 125  y: 186
104) line size: 5
  1) x: 101  y: 245
  2) x: 102  y: 246
  3) x: 104  y: 246
  4) x: 106  y: 246
  5) x: 108  y: 246
105) line size: 19
  1) x: 48  y: 173
  2) x: 49  y: 173
  3) x: 49  y: 172
  4) x: 49  y: 171
  5) x: 49  y: 170
  6) x: 49  y: 169
  7) x: 50  y: 167
  8) x: 52  y: 165
  9) x: 53  y: 163
  10) x: 54  y: 162
  11) x: 54  y: 161
  12) x: 54  y: 160
  13) x: 53  y: 162
  14) x: 52  y: 164
  15) x: 51  y: 166
  16) x: 51  y: 165
  17) x: 50  y: 166
  18) x: 49  y: 168
  19) x: 49  y: 167
106) line size: 18
  1) x: 99  y: 170
  2) x: 100  y: 169
  3) x: 102  y: 168
  4) x: 102  y: 167
  5) x: 104  y: 167
  6) x: 106  y: 166
  7) x: 108  y: 165
  8) x: 110  y: 164
  9) x: 112  y: 163
  10) x: 114  y: 162
  11) x: 114  y: 161
  12) x: 115  y: 159
  13) x: 117  y: 157
  14) x: 119  y: 155
  15) x: 121  y: 153
  16) x: 123  y: 153
  17) x: 125  y: 152
  18) x: 127  y: 152
107) line size: 10
  1) x: 62  y: 144
  2) x: 62  y: 146
  3) x: 63  y: 148
  4) x: 64  y: 150
  5) x: 65  y: 152
  6) x: 67  y: 154
  7) x: 69  y: 156
  8) x: 71  y: 157
  9) x: 73  y: 158
  10) x: 72  y: 157
108) line size: 98
  1) x: 60  y: 121
  2) x: 61  y: 120
  3) x: 62  y: 118
  4) x: 62  y: 117
  5) x: 63  y: 115
  6) x: 64  y: 113
  7) x: 66  y: 112
  8) x: 68  y: 110
  9) x: 70  y: 108
  10) x: 72  y: 107
  11) x: 74  y: 106
  12) x: 76  y: 105
  13) x: 78  y: 105
  14) x: 80  y: 104
  15) x: 82  y: 103
  16) x: 84  y: 103
  17) x: 86  y: 103
  18) x: 88  y: 103
  19) x: 90  y: 103
  20) x: 92  y: 103
  21) x: 94  y: 103
  22) x: 96  y: 103
  23) x: 98  y: 103
  24) x: 100  y: 103
  25) x: 102  y: 104
  26) x: 104  y: 105
  27) x: 106  y: 105
  28) x: 108  y: 106
  29) x: 110  y: 107
  30) x: 112  y: 108
  31) x: 114  y: 110
  32) x: 116  y: 112
  33) x: 118  y: 113
  34) x: 119  y: 115
  35) x: 120  y: 117
  36) x: 121  y: 119
  37) x: 122  y: 121
  38) x: 122  y: 123
  39) x: 122  y: 125
  40) x: 122  y: 127
  41) x: 122  y: 129
  42) x: 122  y: 130
  43) x: 122  y: 128
  44) x: 122  y: 126
  45) x: 122  y: 124
  46) x: 122  y: 122
  47) x: 121  y: 120
  48) x: 121  y: 118
  49) x: 120  y: 118
  50) x: 120  y: 116
  51) x: 119  y: 114
  52) x: 119  y: 113
  53) x: 117  y: 112
  54) x: 116  y: 111
  55) x: 115  y: 111
  56) x: 115  y: 110
  57) x: 114  y: 109
  58) x: 113  y: 109
  59) x: 113  y: 108
  60) x: 111  y: 108
  61) x: 111  y: 107
  62) x: 109  y: 107
  63) x: 109  y: 106
  64) x: 107  y: 105
  65) x: 105  y: 105
  66) x: 103  y: 105
  67) x: 103  y: 104
  68) x: 101  y: 104
  69) x: 101  y: 103
  70) x: 99  y: 103
  71) x: 97  y: 103
  72) x: 95  y: 103
  73) x: 93  y: 103
  74) x: 91  y: 103
  75) x: 89  y: 103
  76) x: 87  y: 103
  77) x: 85  y: 103
  78) x: 83  y: 103
  79) x: 81  y: 104
  80) x: 81  y: 103
  81) x: 79  y: 105
  82) x: 79  y: 104
  83) x: 77  y: 105
  84) x: 75  y: 105
  85) x: 73  y: 106
  86) x: 73  y: 107
  87) x: 71  y: 108
  88) x: 71  y: 107
  89) x: 69  y: 109
  90) x: 69  y: 108
  91) x: 68  y: 109
  92) x: 67  y: 111
  93) x: 67  y: 110
  94) x: 66  y: 111
  95) x: 65  y: 112
  96) x: 64  y: 112
  97) x: 63  y: 114
  98) x: 63  y: 113
109) line size: 20
  1) x: 51  y: 245
  2) x: 52  y: 247
  3) x: 52  y: 246
  4) x: 52  y: 244
  5) x: 53  y: 242
  6) x: 54  y: 240
  7) x: 56  y: 239
  8) x: 58  y: 238
  9) x: 60  y: 238
  10) x: 62  y: 238
  11) x: 64  y: 239
  12) x: 66  y: 240
  13) x: 67  y: 241
  14) x: 68  y: 242
  15) x: 69  y: 244
  16) x: 70  y: 246
  17) x: 70  y: 245
  18) x: 69  y: 245
  19) x: 69  y: 243
  20) x: 68  y: 243
110) line size: 19
  1) x: 92  y: 45
  2) x: 93  y: 45
  3) x: 95  y: 45
  4) x: 97  y: 45
  5) x: 98  y: 45
  6) x: 98  y: 46
  7) x: 98  y: 47
  8) x: 98  y: 48
  9) x: 97  y: 49
  10) x: 96  y: 50
  11) x: 96  y: 49
  12) x: 95  y: 50
  13) x: 94  y: 50
  14) x: 93  y: 50
  15) x: 93  y: 49
  16) x: 92  y: 49
  17) x: 92  y: 48
  18) x: 92  y: 47
  19) x: 92  y: 46
111) line size: 22
  1) x: 124  y: 170
  2) x: 124  y: 172
  3) x: 124  y: 174
  4) x: 124  y: 176
  5) x: 124  y: 178
  6) x: 125  y: 180
  7) x: 126  y: 182
  8) x: 128  y: 183
  9) x: 130  y: 184
  10) x: 132  y: 185
  11) x: 134  y: 185
  12) x: 136  y: 185
  13) x: 138  y: 184
  14) x: 140  y: 183
  15) x: 142  y: 182
  16) x: 144  y: 180
  17) x: 145  y: 178
  18) x: 147  y: 176
  19) x: 148  y: 174
  20) x: 149  y: 172
  21) x: 150  y: 170
  22) x: 150  y: 169
112) line size: 6
  1) x: 92  y: 151
  2) x: 92  y: 152
  3) x: 92  y: 153
  4) x: 93  y: 154
  5) x: 95  y: 154
  6) x: 94  y: 154
113) line size: 7
  1) x: 21  y: 162
  2) x: 23  y: 164
  3) x: 25  y: 164
  4) x: 26  y: 165
  5) x: 24  y: 164
  6) x: 22  y: 163
  7) x: 22  y: 162
114) line size: 7
  1) x: 79  y: 200
  2) x: 81  y: 200
  3) x: 83  y: 200
  4) x: 85  y: 200
  5) x: 87  y: 199
  6) x: 88  y: 198
  7) x: 86  y: 199
115) line size: 5
  1) x: 138  y: 183
  2) x: 140  y: 182
  3) x: 142  y: 181
  4) x: 144  y: 179
  5) x: 143  y: 180
116) line size: 5
  1) x: 87  y: 213
  2) x: 89  y: 212
  3) x: 89  y: 211
  4) x: 88  y: 212
  5) x: 87  y: 214
117) line size: 12
  1) x: 30  y: 168
  2) x: 31  y: 168
  3) x: 32  y: 167
  4) x: 34  y: 167
  5) x: 36  y: 167
  6) x: 38  y: 167
  7) x: 40  y: 167
  8) x: 42  y: 166
  9) x: 44  y: 164
  10) x: 46  y: 162
  11) x: 46  y: 161
  12) x: 46  y: 160
118) line size: 12
  1) x: 24  y: 43
  2) x: 24  y: 45
  3) x: 24  y: 47
  4) x: 24  y: 49
  5) x: 24  y: 51
  6) x: 24  y: 53
  7) x: 24  y: 55
  8) x: 24  y: 57
  9) x: 24  y: 58
  10) x: 25  y: 59
  11) x: 26  y: 59
  12) x: 25  y: 58
119) line size: 13
  1) x: 84  y: 164
  2) x: 86  y: 165
  3) x: 88  y: 165
  4) x: 90  y: 165
  5) x: 92  y: 165
  6) x: 94  y: 164
  7) x: 95  y: 164
  8) x: 93  y: 165
  9) x: 91  y: 165
  10) x: 89  y: 165
  11) x: 87  y: 165
  12) x: 86  y: 164
  13) x: 85  y: 164
120) line size: 14
  1) x: 109  y: 158
  2) x: 111  y: 157
  3) x: 113  y: 156
  4) x: 115  y: 154
  5) x: 117  y: 152
  6) x: 118  y: 150
  7) x: 119  y: 148
  8) x: 119  y: 147
  9) x: 118  y: 149
  10) x: 117  y: 151
  11) x: 116  y: 152
  12) x: 115  y: 153
  13) x: 114  y: 154
  14) x: 113  y: 155
121) line size: 30
  1) x: 62  y: 229
  2) x: 63  y: 229
  3) x: 63  y: 228
  4) x: 63  y: 227
  5) x: 63  y: 226
  6) x: 63  y: 225
  7) x: 63  y: 224
  8) x: 64  y: 222
  9) x: 64  y: 221
  10) x: 65  y: 219
  11) x: 65  y: 218
  12) x: 65  y: 217
  13) x: 65  y: 216
  14) x: 65  y: 215
  15) x: 66  y: 213
  16) x: 66  y: 212
  17) x: 67  y: 210
  18) x: 68  y: 208
  19) x: 68  y: 207
  20) x: 69  y: 207
  21) x: 70  y: 207
  22) x: 71  y: 207
  23) x: 71  y: 208
  24) x: 72  y: 208
  25) x: 72  y: 209
  26) x: 71  y: 210
  27) x: 71  y: 211
  28) x: 70  y: 213
  29) x: 70  y: 212
  30) x: 70  y: 211
122) line size: 61
  1) x: 30  y: 50
  2) x: 31  y: 52
  3) x: 33  y: 54
  4) x: 34  y: 56
  5) x: 35  y: 58
  6) x: 37  y: 59
  7) x: 39  y: 59
  8) x: 41  y: 59
  9) x: 42  y: 58
  10) x: 43  y: 58
  11) x: 43  y: 57
  12) x: 43  y: 56
  13) x: 43  y: 55
  14) x: 43  y: 54
  15) x: 43  y: 53
  16) x: 43  y: 52
  17) x: 43  y: 51
  18) x: 43  y: 50
  19) x: 43  y: 49
  20) x: 43  y: 48
  21) x: 43  y: 47
  22) x: 43  y: 46
  23) x: 43  y: 45
  24) x: 43  y: 44
